antecedent,consequent,confidence,lift,support
"['7891024135310', '7891010032906', '7891010027858', '7896512905420', '7791969016036']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896512905420', '7791969016036']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896512905420', '7791969016036']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896512905420', '7791969016036']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010027858', '7791969016036', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010027858', '7791969016036', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010027858', '7791969016036', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010027858', '7791969016036', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010027858', '7791969016036', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7791969016036', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7791969016036', '7898958060862']",['7896150008842'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7791969016036', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7791969016036', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7791969016036', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7896150008842', '7896512905420', '7791969016036']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7896150008842', '7896512905420', '7791969016036']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7896150008842', '7896512905420', '7791969016036']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7896150008842', '7896512905420', '7791969016036']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7896150008842', '7896512905420', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7896150008842', '7896512905420', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7891010027858', '7791969016036', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7891010027858', '7791969016036', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7891010027858', '7791969016036', '7898958060862']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7891010027858', '7791969016036', '7898958060862']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7891010032906', '7896150008842', '7891010027858', '7898958060862']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7898958060862', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7898958060862', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7898958060862', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7898958060862', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7898958060862', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7791969016036', '7898958060862', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7891010027858', '7791969016036', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7891010027858', '7791969016036', '7898958060862']",['7891010032906'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7891010027858', '7791969016036', '7898958060862']",['7500435180290'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7891010027858', '7791969016036', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7891010027858', '7791969016036', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7891010027858', '7791969016036', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7896150008842', '7891010027858', '7791969016036', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7896150008842', '7891010027858', '7791969016036', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7896150008842', '7891010027858', '7791969016036', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7896150008842', '7891010027858', '7791969016036', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7896150008842', '7891010027858', '7791969016036', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7896512905420', '7791969016036', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435127370', '7895800304235', '7891024008799', '7896018703636']",['7896007548392'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036']",['7891024135310'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036']",['7500435180290'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891024135310', '7891010032906', '7891010027858', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896150008842', '7791969016036', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '4005900498205', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7891010027858', '7898958060862', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010032906', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010032906', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010032906', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010032906', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7898958060862']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7898958060862']",['4005900498205'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7896512905420', '7791969016036', '7898958060862', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7896512905420', '7791969016036', '7898958060862', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7896512905420', '7791969016036', '7898958060862', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7896512905420', '7791969016036', '7898958060862', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036', '7896902210646']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7896512905420', '7791969016036', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7896150008842', '7896512905420', '7898958060862', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7896150008842', '7896512905420', '7898958060862', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7896150008842', '7896512905420', '7898958060862', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7896150008842', '7896512905420', '7898958060862', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7896150008842', '7896512905420', '7898958060862', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7891010027858']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7891010027858']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7891010027858']",['7898958060862'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7891010027858']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7891010027858']",['7896150008842'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7500435180290', '7891010032906', '7891010027858']",['7898958060848'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7891010032906'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7500435180290'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7896150008842', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7891024135310'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7896150008842', '7791969016036', '7898958060862', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7896094903104', '7896094922334']",['7891058022815'],1.0,19.0,0.05263157894736842
"['7896094903104', '7896094922334']",['7891010579265'],1.0,19.0,0.05263157894736842
"['7896094903104', '7896094922334']",['7896015511166'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7891010027858', '7896512905420', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7891024135310', '7500435180290', '7891010032906', '7891010027858', '7896512905420']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7891024135310', '7500435180290', '7891010032906', '7891010027858', '7896512905420']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7891024135310', '7500435180290', '7891010032906', '7891010027858', '7896512905420']",['7791969016036'],1.0,19.0,0.05263157894736842
"['7891024135310', '7500435180290', '7891010032906', '7891010027858', '7896512905420']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7891024135310', '7500435180290', '7891010032906', '7891010027858', '7896512905420']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7891024135310', '7500435180290', '7891010032906', '7891010027858', '7896512905420']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7896004720937', '7891010875640', '7891058017507']",['7891142177032'],1.0,19.0,0.05263157894736842
"['7896004720937', '7891010875640', '7891058017507']",['7896523206288'],1.0,19.0,0.05263157894736842
"['7896004720937', '7891010875640', '7891058017507']",['7891142177056'],1.0,19.0,0.05263157894736842
"['7896004720937', '7891010875640', '7891058017507']",['1234564A'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7500435180290'],1.0,19.0,0.05263157894736842
"['4005900498205', '7891024135310', '7891010032906', '7896150008842', '7891010027858', '7896512905420', '7791969016036', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7891010032906'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7896150008842'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7500435180290', '7896512905420', '7896902210646']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7500435180290', '7891010032906', '7896150008842', '7898958060862']",['7891024135310'],1.0,19.0,0.05263157894736842
"['4005900498205', '7500435180290', '7891010032906', '7896150008842', '7898958060862']",['7891010027858'],1.0,19.0,0.05263157894736842
"['4005900498205', '7500435180290', '7891010032906', '7896150008842', '7898958060862']",['7896512905420'],1.0,19.0,0.05263157894736842
"['4005900498205', '7500435180290', '7891010032906', '7896150008842', '7898958060862']",['7896902210646'],1.0,19.0,0.05263157894736842
"['4005900498205', '7500435180290', '7891010032906', '7896150008842', '7898958060862']",['7791969016036'],1.0,19.0,0.05263157894736842
"['4005900498205', '7500435180290', '7891010032906', '7896150008842', '7898958060862']",['7898958060848'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7891024135310'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['4005900498205'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7891010027858'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7896512905420'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7896902210646'],1.0,19.0,0.05263157894736842
"['7898958060848', '7500435180290', '7891010032906', '7896150008842', '7791969016036']",['7898958060862'],1.0,19.0,0.05263157894736842
"['7898958060848', '7891024135310', '7500435180290', '7891010032906', '7896150008842', '7891010027858', '7791969016036', '7896902210646']",['7896512905420'],1.0,19.0,0.05263157894736842
